Company,Year,Category,Rank,System_Sales_Millions,Avg_Sales_Per_Unit_Thousands,Franchised_Units,Company_Units,Total_Units,Total_Change_From_Previous_Year,popChange_2020_to_2023,city_state
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,33,"Grayson, Kentucky"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,187,"Maysville, Kentucky"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-38,"Oak Grove, Kentucky"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-471,"Shepherdsville, Kentucky"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,7343,"Baton Rouge, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,102,"Haughton, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1675,"Houma, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,330,"Iowa, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,670,"Minden, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,370,"Pineville, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-70,"Ruston, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,9642,"Shreveport, Louisiana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-202,"Augusta, Maine"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-141,"Waterville, Maine"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-56,"Chestertown, Maryland"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-56,"Chestertown, Maryland"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,14,"Grantsville, Maryland"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,14,"Grantsville, Maryland"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-118,"Salisbury, Maryland"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-118,"Salisbury, Maryland"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-96,"Sykesville, Maryland"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,126,"Alma, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,79,"Alpena, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-182,"Big Rapids, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-63,"Cadillac, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-18,"Clare, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,83,"Davison, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-6,"Dexter, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,208,"Farmington, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1608,"Flint, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1608,"Flint, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,291,"Fraser, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,163,"Grand Blanc, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,2282,"Grand Rapids, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,2282,"Grand Rapids, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,2282,"Grand Rapids, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-596,"Grandville, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,42,"Hillsdale, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-166,"Holland, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,463,"Jackson, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,447,"Kalamazoo, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,447,"Kalamazoo, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,546,"Lansing, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-80,"Lapeer, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,37,"Lowell, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-470,"Marquette, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,57,"Marshall, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,79,"Marysville, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-128,"Midland, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,377,"Monroe, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,841,"Mount Pleasant, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,46,"Muskegon, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,43,"Plainwell, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,43,"Plainwell, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-400,"Portage, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,592,"Port Huron, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,920,"Southfield, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-37,"Traverse City, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,652,"Trenton, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,115,"Utica, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,2742,"Warren, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-11,"West Branch, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-941,"Wyoming, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1262,"Ypsilanti, Michigan"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,226,"Albert Lea, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-448,"Burnsville, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-888,"Cambridge, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-4,"Cloquet, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-186,"Faribault, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-115,"Lindstrom, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,33,"Little Falls, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1226,"Mankato, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1226,"Mankato, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-16,"Marshall, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4873,"Minneapolis, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4873,"Minneapolis, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4873,"Minneapolis, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4873,"Minneapolis, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,162,"Osseo, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1021,"Rochester, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3457,"Shakopee, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,42,"Thief River Falls, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,327,"Worthington, Minnesota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,99,"Gulfport, Mississippi"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1584,"Oxford, Mississippi"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,334,"West Point, Mississippi"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1555,"Belton, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1796,"Blue Springs, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-146,"Farmington, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1408,"Florissant, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,2001,"Independence, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,2001,"Independence, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-2726,"Kansas City, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-413,"Lebanon, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-633,"Liberty, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-2143,"Nixa, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-168,"Osage Beach, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1910,"Troy, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-640,"Union, Missouri"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3763,"Bozeman, Montana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3626,"Missoula, Montana"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,8535,"Omaha, Nebraska"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-19984,"Henderson, Nevada"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-19984,"Henderson, Nevada"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-16046,"Las Vegas, Nevada"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-16046,"Las Vegas, Nevada"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-16046,"Las Vegas, Nevada"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-10769,"Reno, Nevada"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,178,"Manchester, New Hampshire"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4310,"Albuquerque, New Mexico"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,332,"Silver City, New Mexico"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,887,"Auburn, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,280,"Cortland, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,358,"Norwich, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-2251,"Oneonta, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4040,"Rochester, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4040,"Rochester, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,4040,"Rochester, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,3055,"Syracuse, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,3055,"Syracuse, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,3055,"Syracuse, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,3055,"Syracuse, New York"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1192,"Graham, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1192,"Graham, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3114,"Greensboro, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3114,"Greensboro, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-857,"Hickory, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-2765,"Indian Trail, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-19,"Jonesville, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-146,"Kenly, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1513,"Kernersville, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,124,"Lenoir, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-213,"Lexington, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1037,"Lincolnton, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1037,"Lincolnton, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,174,"Lumberton, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-244,"Mocksville, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-301,"Morehead City, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-14428,"Raleigh, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-14428,"Raleigh, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-14428,"Raleigh, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,356,"Rockingham, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,356,"Rockingham, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1871,"Sanford, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1141,"Southern Pines, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-89,"Sylva, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-266,"Thomasville, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,86,"Whiteville, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-7238,"Wilmington, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,36,"Wilson, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3417,"Winston-Salem, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3417,"Winston-Salem, North Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,156,"Jamestown, North Dakota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-400,"Mandan, North Dakota"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1717,"Akron, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1717,"Akron, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1717,"Akron, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-237,"Amherst, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,606,"Berea, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,120,"Bryan, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1571,"Canton, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1571,"Canton, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1571,"Canton, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1571,"Canton, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1530,"Cincinnati, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1530,"Cincinnati, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1530,"Cincinnati, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,9940,"Cleveland, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-30,"Clyde, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-7236,"Columbus, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-7236,"Columbus, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-7236,"Columbus, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-7236,"Columbus, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-7236,"Columbus, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-7236,"Columbus, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,377,"Cuyahoga Falls, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,12,"Defiance, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3831,"Delaware, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,388,"Hamilton, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,388,"Hamilton, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-882,"Lancaster, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,126,"Logan, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,148,"Macedonia, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-170,"Mansfield, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-859,"Mason, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-859,"Mason, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,196,"Medina, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-488,"Middletown, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,132,"Milford, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1098,"Newark, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-47,"Northwood, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-47,"Northwood, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-75,"Norwalk, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-310,"Painesville, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-310,"Painesville, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-203,"Perrysburg, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-2156,"Pickerington, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,572,"Springfield, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,363,"Tiffin, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,5576,"Toledo, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,5576,"Toledo, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,5576,"Toledo, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-519,"Troy, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-191,"Twinsburg, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,52,"Upper Sandusky, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-688,"Wadsworth, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,165,"Wapakoneta, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1236,"Westerville, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,216,"Wooster, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,216,"Wooster, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,216,"Wooster, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,216,"Wooster, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,939,"Youngstown, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,939,"Youngstown, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,117,"Zanesville, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,117,"Zanesville, Ohio"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-11,"Broken Bow, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-688,"Chickasha, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,289,"Elk City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,289,"Elk City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,142,"Lawton, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,142,"Lawton, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,2,"Muskogee, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-21676,"Oklahoma City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-21676,"Oklahoma City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-21676,"Oklahoma City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-21676,"Oklahoma City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-21676,"Oklahoma City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-21676,"Oklahoma City, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-123,"Sallisaw, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-203,"Sand Springs, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-522,"Shawnee, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1250,"Tulsa, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1250,"Tulsa, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1250,"Tulsa, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1250,"Tulsa, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1250,"Tulsa, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1250,"Tulsa, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,387,"Woodward, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-2750,"Yukon, Oklahoma"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,564,"Beaverton, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-5347,"Bend, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,393,"Coos Bay, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1171,"Corvallis, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-29,"Cottage Grove, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-674,"Eugene, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-674,"Eugene, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-113,"McMinnville, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,890,"Medford, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,22023,"Portland, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,22023,"Portland, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,22023,"Portland, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-196,"Roseburg, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1954,"Salem, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1954,"Salem, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,780,"Springfield, Oregon"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-1410,"Easton, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1895,"Erie, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1895,"Erie, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1895,"Erie, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,1895,"Erie, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,75,"Harrisburg, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,75,"Harrisburg, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,75,"Harrisburg, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,310,"Hermitage, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,464,"Johnstown, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,523,"New Castle, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,53251,"Philadelphia, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-300,"Pittsburgh, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-300,"Pittsburgh, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-300,"Pittsburgh, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,195,"Reading, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-261,"Washington, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-69,"York, Pennsylvania"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-839,"Aiken, South Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-524,"Anderson, South Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-524,"Anderson, South Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-640,"Camden, South Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-5606,"Columbia, South Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-5606,"Columbia, South Carolina"
Arby's,2021,Sandwich,16,4215,1273,2176,1193,3369,10,-3421,"Easley, South Carolina"
