popChange_2020_to_2023,city_state,name
-65,"Anoka, Minnesota",Culver's
6,"Austin, Minnesota",McDonald's
6,"Austin, Minnesota",Dairy Queen
6,"Austin, Minnesota",McDonald's
6,"Austin, Minnesota",Wendy's
6,"Austin, Minnesota",SUBWAY
6,"Austin, Minnesota",McDonald's
-72,"Avon, Minnesota",McDonald's
-484,"Baxter, Minnesota",Culver's
-191,"Becker, Minnesota",McDonald's
13,"Blue Earth, Minnesota",McDonald's
13,"Blue Earth, Minnesota",McDonald's
13,"Blue Earth, Minnesota",Dairy Queen
-160,"Brainerd, Minnesota",McDonald's
-160,"Brainerd, Minnesota",McDonald's
-361,"Buffalo, Minnesota",Dairy Queen Grill Chill
-448,"Burnsville, Minnesota",Arby's
-448,"Burnsville, Minnesota",Taco Bell
-448,"Burnsville, Minnesota",Jimmy John's
-448,"Burnsville, Minnesota",Old Country Buffet
-448,"Burnsville, Minnesota",Taco Bell
-448,"Burnsville, Minnesota",Sbarro
-485,"Byron, Minnesota",McDonald's
-888,"Cambridge, Minnesota",Arby's
-888,"Cambridge, Minnesota",McDonald's
1059,"Champlin, Minnesota",Jimmy John's
1059,"Champlin, Minnesota",Jimmy John's
14,"Chanhassen, Minnesota",McDonald's
14,"Chanhassen, Minnesota",Taco Bell
14,"Chanhassen, Minnesota",Chick-Fil-A
14,"Chanhassen, Minnesota",Jimmy John's
-1222,"Chaska, Minnesota",Culver's
-1222,"Chaska, Minnesota",Culver's
108,"Circle Pines, Minnesota",Tasty Asia Take Out
108,"Circle Pines, Minnesota",SUBWAY
108,"Circle Pines, Minnesota",McDonald's
-4,"Cloquet, Minnesota",Arby's
-653,"Delano, Minnesota",Peppermint Twist Drive In
40,"Detroit Lakes, Minnesota",Miguel's Tacos
40,"Detroit Lakes, Minnesota",Taco Johns
40,"Detroit Lakes, Minnesota",Taco John's
40,"Detroit Lakes, Minnesota",Quiznos
40,"Detroit Lakes, Minnesota",Taco John's
-959,"Duluth, Minnesota",Pizza Hut
-959,"Duluth, Minnesota",Taco Bell
-959,"Duluth, Minnesota",Burger King
-959,"Duluth, Minnesota",McDonald's
-959,"Duluth, Minnesota",Taco John's
-959,"Duluth, Minnesota",McDonald's
-959,"Duluth, Minnesota",McDonald's
2032,"Eden Prairie, Minnesota",McDonald's
2032,"Eden Prairie, Minnesota",Burger King
2032,"Eden Prairie, Minnesota",Potbelly Sandwich Works
62,"Eveleth, Minnesota",Subway
-186,"Faribault, Minnesota",Arby's
-90,"Fergus Falls, Minnesota",Burger King
-90,"Fergus Falls, Minnesota",Taco John's
-90,"Fergus Falls, Minnesota",Taco John's
-90,"Fergus Falls, Minnesota",Subway
-74,"Forest Lake, Minnesota",Culver's
48,"Fosston, Minnesota",Dairy Queen Grill & Chill
19,"Glenwood, Minnesota",Subway
-181,"Grand Rapids, Minnesota",Taco John's
39,"Hastings, Minnesota",Chipotle Mexican Grill
228,"Hibbing, Minnesota",McDonald's
-30,"Hinckley, Minnesota",McDonald's
-30,"Hinckley, Minnesota",McDonald's
-30,"Hinckley, Minnesota",Dairy Queen Grill & Chill
-30,"Hinckley, Minnesota",White Castle
490,"Hopkins, Minnesota",Jimmy John's
490,"Hopkins, Minnesota",Jersey Mike's Subs
-96,"Hutchinson, Minnesota",McDonald's
-96,"Hutchinson, Minnesota",Dominos Pizza
-305,"Inver Grove Heights, Minnesota",AWRestaurants
-305,"Inver Grove Heights, Minnesota",SUBWAY
-305,"Inver Grove Heights, Minnesota",Jimmy John's
-89,"Jordan, Minnesota",Subway
-66,"Lake City, Minnesota",Burger King
-66,"Lake City, Minnesota",Burger King
-115,"Lindstrom, Minnesota",Arby's
33,"Little Falls, Minnesota",Arby's
33,"Little Falls, Minnesota",Domino's Pizza
-178,"Long Lake, Minnesota",Dominos Pizza
-44,"Long Prairie, Minnesota",Burger King
-1226,"Mankato, Minnesota",Arby's
-1226,"Mankato, Minnesota",Hardee's
-1226,"Mankato, Minnesota",Taco John's
-1226,"Mankato, Minnesota",Taco John's
-1226,"Mankato, Minnesota",Arby's
-1226,"Mankato, Minnesota",Subway
-1022,"Maple Grove, Minnesota",Pizza Hut
-16,"Marshall, Minnesota",Burger King
-16,"Marshall, Minnesota",Hardee's
-16,"Marshall, Minnesota",Burger King
-16,"Marshall, Minnesota",Arby's
-16,"Marshall, Minnesota",Jimmy John's
-53,"Medford, Minnesota",McDonald's
-34,"Milaca, Minnesota",Subway
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Taco Bell
4873,"Minneapolis, Minnesota",Burger King
4873,"Minneapolis, Minnesota",Arby's
4873,"Minneapolis, Minnesota",Arby's
4873,"Minneapolis, Minnesota",Arby's
4873,"Minneapolis, Minnesota",Burger King
4873,"Minneapolis, Minnesota",Jimmy John's
4873,"Minneapolis, Minnesota",Arby's
4873,"Minneapolis, Minnesota",Jimmy John's
4873,"Minneapolis, Minnesota",Panera Bread
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Dino's Gyros
4873,"Minneapolis, Minnesota",Jalsa Indian Fast Food
4873,"Minneapolis, Minnesota",Topper's Pizza
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Burger King
4873,"Minneapolis, Minnesota",Jalsa Indian Fast Food
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Lola's Cafe At King's Landing
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Burger King
4873,"Minneapolis, Minnesota",Burger King
4873,"Minneapolis, Minnesota",Subway
4873,"Minneapolis, Minnesota",Wendy's
4873,"Minneapolis, Minnesota",KFC
4873,"Minneapolis, Minnesota",Jimmy John's
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",McDonalds
4873,"Minneapolis, Minnesota",Cafeteria La Loma
4873,"Minneapolis, Minnesota",Taco Bell
4873,"Minneapolis, Minnesota",Popeye's Louisiana Kitchen
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Taco Bell
4873,"Minneapolis, Minnesota",Burger King
4873,"Minneapolis, Minnesota",Subway
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Jimmy John's
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Topper's Pizza
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",McDonald's
4873,"Minneapolis, Minnesota",Burger King
4873,"Minneapolis, Minnesota",Taco Bell
4873,"Minneapolis, Minnesota",Taco John's
4873,"Minneapolis, Minnesota",Taco Bell
4873,"Minneapolis, Minnesota",Band Box Diner
4873,"Minneapolis, Minnesota",Jersey Mike's Subs
166,"Montevideo, Minnesota",Subway
-371,"Monticello, Minnesota",Taco Bell
-371,"Monticello, Minnesota",Taco John's
-692,"Moorhead, Minnesota",Burger King
-692,"Moorhead, Minnesota",Taco John's
-692,"Moorhead, Minnesota",Jimmy John's
-692,"Moorhead, Minnesota",McDonald's
-216,"Moose Lake, Minnesota",Dairy Queen Grill & Chill
-119,"Mora, Minnesota",Pizza Hut
-33,"Morris, Minnesota",Pizza Hut
-33,"Morris, Minnesota",Taco John's
52,"Norwood Young America, Minnesota",Subway
162,"Osseo, Minnesota",Arby's
162,"Osseo, Minnesota",Jimmy John's
-104,"Owatonna, Minnesota",Subway
-104,"Owatonna, Minnesota",Lava Burgers And Wings
-104,"Owatonna, Minnesota",Domino's Pizza
-310,"Princeton, Minnesota",Subway
-310,"Princeton, Minnesota",Dairy Queen
-310,"Princeton, Minnesota",Burger King
-310,"Princeton, Minnesota",McDonald's
-310,"Princeton, Minnesota",McDonald's
-216,"Red Wing, Minnesota",McDonald's
-216,"Red Wing, Minnesota",McDonald's
44,"Redwood Falls, Minnesota",McDonald's
-202,"Rice, Minnesota",Old Creamery Cafe
-1021,"Rochester, Minnesota",McDonalds
-1021,"Rochester, Minnesota",KFC
-1021,"Rochester, Minnesota",Arby's
-1021,"Rochester, Minnesota",Burger King
-1021,"Rochester, Minnesota",McDonald's
-1021,"Rochester, Minnesota",Jimmy John's
-1021,"Rochester, Minnesota",Culver's
-1021,"Rochester, Minnesota",Cafe Presto
-318,"Rogers, Minnesota",McDonald's
-318,"Rogers, Minnesota",Taco Bell
-318,"Rogers, Minnesota",Jimmy John's
-541,"Savage, Minnesota",SONIC Drive In
-541,"Savage, Minnesota",Taco Bell
-3457,"Shakopee, Minnesota",Arby's
-3457,"Shakopee, Minnesota",Jimmy John's
-3457,"Shakopee, Minnesota",McDonald's
-3457,"Shakopee, Minnesota",Domino's Pizza
-3457,"Shakopee, Minnesota",McDonald's
31,"Spicer, Minnesota",Dairy Queen
42,"Thief River Falls, Minnesota",Domino's Pizza
42,"Thief River Falls, Minnesota",Arby's
106,"Two Harbors, Minnesota",McDonald's
135,"Virginia, Minnesota",Dairy Queen
-37,"Wabasha, Minnesota",Dairy Queen
-712,"Waconia, Minnesota",McDonald's
-712,"Waconia, Minnesota",Domino's Pizza
0,"Wadena, Minnesota",McDonald's
-50,"Waite Park, Minnesota",McDonald's
-8,"Walker, Minnesota",Cafe Zona Rosa
-8,"Walker, Minnesota",Quiznos
10,"Waseca, Minnesota",McDonald's
153,"Wayzata, Minnesota",McDonald's
119,"Wheaton, Minnesota",Subway
-314,"Willmar, Minnesota",Culver's
-314,"Willmar, Minnesota",Taco John's
-314,"Willmar, Minnesota",McDonald's
327,"Worthington, Minnesota",Dairy Queen
327,"Worthington, Minnesota",Arby's
-89,"Wyoming, Minnesota",McDonald's
-89,"Wyoming, Minnesota",McDonald's
251,"Amory, Mississippi",Subway
187,"Batesville, Mississippi",McDonalds
1205,"Biloxi, Mississippi",Taco Bell
1205,"Biloxi, Mississippi",Burger King
1205,"Biloxi, Mississippi",McDonald's
1205,"Biloxi, Mississippi",McDonald's
1205,"Biloxi, Mississippi",McDonald's
36,"Booneville, Mississippi",Sonic Drive-In
-582,"Brandon, Mississippi",McDonald's
-582,"Brandon, Mississippi",McDonald's
-582,"Brandon, Mississippi",Pita Pit Brandon
101,"Brookhaven, Mississippi",Taco Bell
101,"Brookhaven, Mississippi",Burger King
439,"Byram, Mississippi",McDonald's
51,"Calhoun City, Mississippi",Sonic Drive-In
51,"Calhoun City, Mississippi",Subway
76,"Carthage, Mississippi",Wendy's
1040,"Clarksdale, Mississippi",Taco Bell
1040,"Clarksdale, Mississippi",Subway
1040,"Clarksdale, Mississippi",Subway
799,"Cleveland, Mississippi",McDonald's
799,"Cleveland, Mississippi",McDonald's
1404,"Clinton, Mississippi",Fox's Pizza Den
44,"Coldwater, Mississippi",Subway
147,"Columbia, Mississippi",Sonic Drive-In
1034,"Columbus, Mississippi",McDonald's
1034,"Columbus, Mississippi",Sweet Pepper's Deli
370,"Corinth, Mississippi",Domino's Pizza
370,"Corinth, Mississippi",Wendy's
-1,"Eupora, Mississippi",SONIC Drive-In
-476,"Flowood, Mississippi",Chicken Salad Chick of Jackson - Flowood
-476,"Flowood, Mississippi",Which Wich
-476,"Flowood, Mississippi",Taco Bell
0,"Gautier, Mississippi",McDonald's
2047,"Greenville, Mississippi",Captain D's Seafood Kitchen
2047,"Greenville, Mississippi",Domino's Pizza
1079,"Greenwood, Mississippi",Church's Chicken
1079,"Greenwood, Mississippi",McDonald's
430,"Grenada, Mississippi",McDonald's
430,"Grenada, Mississippi",Taco Bell
99,"Gulfport, Mississippi",Arby's
99,"Gulfport, Mississippi",Burger King
99,"Gulfport, Mississippi",Krystal
99,"Gulfport, Mississippi",Checkers
99,"Gulfport, Mississippi",KFC
99,"Gulfport, Mississippi",Checkers
99,"Gulfport, Mississippi",McDonald's
315,"Hattiesburg, Mississippi",Dis and Dem Burgers and Sliders
315,"Hattiesburg, Mississippi",Waffle House
315,"Hattiesburg, Mississippi",Subway
315,"Hattiesburg, Mississippi",Burger King
-1104,"Hernando, Mississippi",Subway
229,"Holly Springs, Mississippi",Burger King
229,"Holly Springs, Mississippi",KFC
268,"Horn Lake, Mississippi",KFC
268,"Horn Lake, Mississippi",Subway
268,"Horn Lake, Mississippi",McDonald's
268,"Horn Lake, Mississippi",Boomer's
268,"Horn Lake, Mississippi",McDonald's
9994,"Jackson, Mississippi",McDonald's
9994,"Jackson, Mississippi",McDonald's
9994,"Jackson, Mississippi",Burger King
9994,"Jackson, Mississippi",McDonald's
9994,"Jackson, Mississippi",Back Yard Burgers
9994,"Jackson, Mississippi",Churchs Chicken
9994,"Jackson, Mississippi",Rally's
9994,"Jackson, Mississippi",Sonic Drive-In
9994,"Jackson, Mississippi",Burger King
9994,"Jackson, Mississippi",Burger King
9994,"Jackson, Mississippi",McDonald's
9994,"Jackson, Mississippi",McDonald's
9994,"Jackson, Mississippi",SUBWAY
9994,"Jackson, Mississippi",McAlister's Deli
199,"Laurel, Mississippi",Kfc
199,"Laurel, Mississippi",McDonald's
155,"Lexington, Mississippi",Subway
-187,"Lucedale, Mississippi",Church's Chicken
-187,"Lucedale, Mississippi",Hardee's
-236,"Madison, Mississippi",Steak Escape
-236,"Madison, Mississippi",Burger King
89,"Magee, Mississippi",Taco Bell
89,"Magee, Mississippi",Sonic Drive-In
1499,"Meridian, Mississippi",Sonic Drive-In
1499,"Meridian, Mississippi",Waffle House
1499,"Meridian, Mississippi",Dairy Queen Grill & Chill
59,"Monticello, Mississippi",Sonic Drive-In
59,"Monticello, Mississippi",Sonic Drive-In
256,"Moss Point, Mississippi",McDonald's
571,"Natchez, Mississippi",Sonic Drive-In
571,"Natchez, Mississippi",Krystal
571,"Natchez, Mississippi",Subway
87,"Newton, Mississippi",SONIC Drive-In
-563,"Ocean Springs, Mississippi",McDonald's
-563,"Ocean Springs, Mississippi",Domino's Pizza
-563,"Ocean Springs, Mississippi",McDonald's
-610,"Olive Branch, Mississippi",SONIC Drive In
-610,"Olive Branch, Mississippi",Sonic Drive-In
-610,"Olive Branch, Mississippi",Hardee's
-1584,"Oxford, Mississippi",Pizza Hut
-1584,"Oxford, Mississippi",Taco Bell
-1584,"Oxford, Mississippi",Panera Bread
-1584,"Oxford, Mississippi",Arby's
-1584,"Oxford, Mississippi",McDonald's
419,"Pascagoula, Mississippi",Waffle House
419,"Pascagoula, Mississippi",Taco Bell
419,"Pascagoula, Mississippi",Charley's Grilled Subs
419,"Pascagoula, Mississippi",Hardees
419,"Pascagoula, Mississippi",Burger King
419,"Pascagoula, Mississippi",McDonald's
-1011,"Pearl, Mississippi",Taco Bell
-1011,"Pearl, Mississippi",Rally's
-22,"Pelahatchie, Mississippi",Subway
199,"Philadelphia, Mississippi",Krystal
199,"Philadelphia, Mississippi",Krystal
199,"Philadelphia, Mississippi",Wendy's
-253,"Pontotoc, Mississippi",Wendy's
-253,"Pontotoc, Mississippi",Burger King
-253,"Pontotoc, Mississippi",Hardee's
-253,"Pontotoc, Mississippi",McDonald's
44,"Prentiss, Mississippi",SUBWAY
-46,"Purvis, Mississippi",Domino's Pizza
203,"Ridgeland, Mississippi",Krystal
203,"Ridgeland, Mississippi",KFC
127,"Ripley, Mississippi",Subway
357,"Rolling Fork, Mississippi",Pizza Pro
67,"Senatobia, Mississippi",Burger King
67,"Senatobia, Mississippi",Captain D's Seafood Kitchen
-2209,"Southaven, Mississippi",Pizza Hut
-2209,"Southaven, Mississippi",Steak Escape
-2209,"Southaven, Mississippi",Dixie Queen
-2209,"Southaven, Mississippi",Domino's Pizza
-2209,"Southaven, Mississippi",Taco Del Mar
-2209,"Southaven, Mississippi",McDonald's
-2209,"Southaven, Mississippi",McDonald's
247,"Tupelo, Mississippi",Chick-fil-A
247,"Tupelo, Mississippi",Chick-fil-A
247,"Tupelo, Mississippi",McDonald's
247,"Tupelo, Mississippi",Popeyes Louisiana Kitchen
247,"Tupelo, Mississippi",Taco Bell
247,"Tupelo, Mississippi",Pizza Hut
1368,"Vicksburg, Mississippi",Captain Ds
1368,"Vicksburg, Mississippi",Domino's Pizza
1368,"Vicksburg, Mississippi",Subway
1368,"Vicksburg, Mississippi",Popeyes Louisiana Kitchen
0,"Water Valley, Mississippi",Subway
0,"Water Valley, Mississippi",Pizza Pro
334,"West Point, Mississippi",Arby's
9,"Wiggins, Mississippi",Sonic Drive-In
566,"Yazoo City, Mississippi",Taco Bell
566,"Yazoo City, Mississippi",Subway
-218,"Arnold, Missouri",Dairy Queen
-218,"Arnold, Missouri",McDonald's
-218,"Arnold, Missouri",Jack in the Box
-218,"Arnold, Missouri",McDonald's
-218,"Arnold, Missouri",SONIC Drive In
-218,"Arnold, Missouri",Chick-fil-A
-218,"Arnold, Missouri",Lion's Choice
-218,"Arnold, Missouri",Wendy's
-248,"Ashland, Missouri",McDonald's
-248,"Ashland, Missouri",McDonald's
759,"Ballwin, Missouri",Jimmy John's
759,"Ballwin, Missouri",Panda Express
759,"Ballwin, Missouri",McDonalds
-1555,"Belton, Missouri",Arby's
-1555,"Belton, Missouri",McDonald's
-13,"Bethany, Missouri",Taco Bell
-1796,"Blue Springs, Missouri",McDonald's
-1796,"Blue Springs, Missouri",Taco Bell
-1796,"Blue Springs, Missouri",Fun House Pizza Delivery
-1796,"Blue Springs, Missouri",Chipotle Mexican Grill
-1796,"Blue Springs, Missouri",McDonald's
-1796,"Blue Springs, Missouri",Five Guys Burgers Fries
-1796,"Blue Springs, Missouri",Arby's
-570,"Bolivar, Missouri",Quiznos
262,"Boonville, Missouri",Wendy's
262,"Boonville, Missouri",Wendy's
262,"Boonville, Missouri",Wendy's
262,"Boonville, Missouri",Subway
262,"Boonville, Missouri",Hardees
-148,"Bowling Green, Missouri",Subway
-148,"Bowling Green, Missouri",Subway
-258,"Branson, Missouri",Chick-fil-A
-258,"Branson, Missouri",Subway
-258,"Branson, Missouri",Panera Bread
-258,"Branson, Missouri",Taco Bell
186,"Bridgeton, Missouri",Wendy's
186,"Bridgeton, Missouri",Wendys
186,"Bridgeton, Missouri",Jimmy John's
186,"Bridgeton, Missouri",Long John Silvers / A&W
186,"Bridgeton, Missouri",Taco Bell
-173,"Buffalo, Missouri",McDonald's
-36,"Butler, Missouri",McDonald's
-36,"Butler, Missouri",McDonald's
-81,"Cabool, Missouri",Subway
-81,"Cabool, Missouri",Dairy Queen Grill Chill
-19,"California, Missouri",McDonald's
1198,"Cameron, Missouri",Wendy's
1198,"Cameron, Missouri",McDonald's
34,"Canton, Missouri",Steak 'n Shake
-956,"Cape Girardeau, Missouri",Domino's Pizza
-956,"Cape Girardeau, Missouri",SUBWAY
-956,"Cape Girardeau, Missouri",Andy's Frozen Custard
-956,"Cape Girardeau, Missouri",McDonalds
-956,"Cape Girardeau, Missouri",Lacey's On The Hill Restaurant
-956,"Cape Girardeau, Missouri",Taco John's
-956,"Cape Girardeau, Missouri",McDonald's
-956,"Cape Girardeau, Missouri",Taco Bell
12,"Carthage, Missouri",Hardee's
12,"Carthage, Missouri",Burger King
-39,"Cassville, Missouri",Hardees
831,"Chesterfield, Missouri",Firehouse Subs
831,"Chesterfield, Missouri",McDonald's
831,"Chesterfield, Missouri",Lion's Choice
831,"Chesterfield, Missouri",Subway
72,"Chillicothe, Missouri",Subway
-3286,"Columbia, Missouri",Sonic Drive-In
-3286,"Columbia, Missouri",McDonald's
-3286,"Columbia, Missouri",Kfc
-3286,"Columbia, Missouri",Taco Bell
-3286,"Columbia, Missouri",Charley's Grilled Subs
-3286,"Columbia, Missouri",Subway
-3286,"Columbia, Missouri",Panera Bread
-3286,"Columbia, Missouri",Burger King
-3286,"Columbia, Missouri",Culver's
-3286,"Columbia, Missouri",McDonald's
-3286,"Columbia, Missouri",Taco Bell
-3286,"Columbia, Missouri",Taco Bell
-3286,"Columbia, Missouri",Dairy Queen Grill Chill
-3286,"Columbia, Missouri",McDonald's
-3286,"Columbia, Missouri",Taco Bell
-3286,"Columbia, Missouri",Taco Bell
-29,"Cuba, Missouri",Missouri Hick Barbeque
-29,"Cuba, Missouri",Jack in the Box
-29,"Cuba, Missouri",Jack in the Box
-47,"De Soto, Missouri",Pogolinos
-47,"De Soto, Missouri",McDonald's
69,"Dexter, Missouri",Taco Bell
-18,"Doniphan, Missouri",SUBWAY
-188,"Eldon, Missouri",Long John Silver's
-97,"El Dorado Springs, Missouri",Subway
-1403,"Eureka, Missouri",Burger King
-1403,"Eureka, Missouri",Lion's Choice
-1403,"Eureka, Missouri",Taco Bell
-48,"Excelsior Springs, Missouri",Waffle House
-146,"Farmington, Missouri",Burger King
-146,"Farmington, Missouri",Arby's
-146,"Farmington, Missouri",Culver's
-146,"Farmington, Missouri",Steak 'n Shake
-146,"Farmington, Missouri",Checkers Drive-In Rstrnt Inc
-146,"Farmington, Missouri",Taco Bell
70,"Fenton, Missouri",Burger King
70,"Fenton, Missouri",Hardee's
70,"Fenton, Missouri",Qdoba Mexican Grill
70,"Fenton, Missouri",Taco Bell
70,"Fenton, Missouri",Taco Bell
70,"Fenton, Missouri",Blimpie
-744,"Festus, Missouri",Jimmy John's
-744,"Festus, Missouri",White Castle
-744,"Festus, Missouri",Taco Bell
-744,"Festus, Missouri",SONIC Drive In
-744,"Festus, Missouri",Hardee's/red Burrito
1408,"Florissant, Missouri",Taco Bell
1408,"Florissant, Missouri",McDonald's
1408,"Florissant, Missouri",McDonald's
1408,"Florissant, Missouri",Arby's
1408,"Florissant, Missouri",Taco Bell
-89,"Fredericktown, Missouri",Sonic Drive-In
-89,"Fredericktown, Missouri",Dog N Suds
-89,"Fredericktown, Missouri",Domino's Pizza
-89,"Fredericktown, Missouri",McDonald's
122,"Fulton, Missouri",Subway
764,"Grandview, Missouri",McDonald's
764,"Grandview, Missouri",Subway
764,"Grandview, Missouri",Sonic Drive-In
269,"Hannibal, Missouri",Domino's Pizza
269,"Hannibal, Missouri",McDonald's
269,"Hannibal, Missouri",KFC
268,"Harrisonville, Missouri",McDonald's
607,"Hazelwood, Missouri",Orange Julius
607,"Hazelwood, Missouri",Jimmy John's
607,"Hazelwood, Missouri",Subway
607,"Hazelwood, Missouri",Taco Bell
-568,"Herculaneum, Missouri",Jack in the Box
-96,"Hollister, Missouri",Taco Bell
-96,"Hollister, Missouri",Subway
-96,"Hollister, Missouri",Hook Ladder Pizza Co
-104,"Houston, Missouri",McDonald's
2001,"Independence, Missouri",Taco Bell
2001,"Independence, Missouri",HiBoy Drive-in
2001,"Independence, Missouri",Taco Bell
2001,"Independence, Missouri",Taco Bell
2001,"Independence, Missouri",SONIC Drive In
2001,"Independence, Missouri",Arby's
2001,"Independence, Missouri",Subway
2001,"Independence, Missouri",Subway
2001,"Independence, Missouri",Arby's
23,"Ironton, Missouri",McDonald's
-257,"Jackson, Missouri",Subway
-257,"Jackson, Missouri",Burger King
688,"Jefferson City, Missouri",Culver's
688,"Jefferson City, Missouri",Subway
688,"Jefferson City, Missouri",Subway
688,"Jefferson City, Missouri",Sonic Drive-In
688,"Jefferson City, Missouri",McDonald's
688,"Jefferson City, Missouri",Taco Bell
-1330,"Joplin, Missouri",Chick-Fil-A
-1330,"Joplin, Missouri",Firehouse Subs
-1330,"Joplin, Missouri",Taco Bell
-1330,"Joplin, Missouri",Quiznos
-2726,"Kansas City, Missouri",Taco Bell
-2726,"Kansas City, Missouri",Wendy's
-2726,"Kansas City, Missouri",McDonalds
-2726,"Kansas City, Missouri",Sonic Drive-In
-2726,"Kansas City, Missouri",Chipotle Mexican Grill
-2726,"Kansas City, Missouri",Smoothie King
-2726,"Kansas City, Missouri",Chipotle Mexican Grill
-2726,"Kansas City, Missouri",Chipotle Mexican Grill
-2726,"Kansas City, Missouri",Wendys
-2726,"Kansas City, Missouri",Burger King
-2726,"Kansas City, Missouri",Pickleman's UMKC
-2726,"Kansas City, Missouri",Quiznos
-2726,"Kansas City, Missouri",Subway
-2726,"Kansas City, Missouri",Firehouse Subs
-2726,"Kansas City, Missouri",Subway
-2726,"Kansas City, Missouri",Subway
-2726,"Kansas City, Missouri",Arby's
-2726,"Kansas City, Missouri",Wendy's
-2726,"Kansas City, Missouri",Burrito Bros.
-2726,"Kansas City, Missouri",Andy's Frozen Custard
-2726,"Kansas City, Missouri",Sonic Drive-In
-2726,"Kansas City, Missouri",Wendy's
-2726,"Kansas City, Missouri",Taco Bell
-2726,"Kansas City, Missouri",Jimmy John's
-2726,"Kansas City, Missouri",Teresas Drive In
-2726,"Kansas City, Missouri",Jims Fat Burger
-2726,"Kansas City, Missouri",Chick-fil-A
-2726,"Kansas City, Missouri",Taco Bell
-2726,"Kansas City, Missouri",McDonald's
-659,"Kearney, Missouri",Burger King
393,"Kennett, Missouri",Wendy's
59,"Kirksville, Missouri",Taco Bell
59,"Kirksville, Missouri",Chick-fil-A
-111,"Knob Noster, Missouri",Williams Williams Carryout
-30,"Lamar, Missouri",Dairy Queen Grill & Chill
16,"Lawson, Missouri",SONIC Drive In
-413,"Lebanon, Missouri",Arby's
-413,"Lebanon, Missouri",Burger King
-413,"Lebanon, Missouri",Burger King
-633,"Liberty, Missouri",McAlister's Deli
-633,"Liberty, Missouri",Arby's
-633,"Liberty, Missouri",Hardee's
-633,"Liberty, Missouri",Culver's
153,"Marshall, Missouri",Sonic Drive-In
153,"Marshall, Missouri",Subway
-385,"Marshfield, Missouri",Kfc
726,"Maryland Heights, Missouri",Taco Bell
318,"Maryville, Missouri",McDonald's
318,"Maryville, Missouri",McDonald's
62,"Milan, Missouri",Subway
510,"Moberly, Missouri",Taco Bell
-400,"Monett, Missouri",Taco Bell
-400,"Monett, Missouri",Taco Bell
-400,"Monett, Missouri",Subway
-332,"Mountain Grove, Missouri",Domino's Pizza
-332,"Mountain Grove, Missouri",Sonic Drive-In
-47,"Mount Vernon, Missouri",Taco Bell
-47,"Mount Vernon, Missouri",SONIC Drive-In
-744,"Neosho, Missouri",Subway
-744,"Neosho, Missouri",SUBWAY
-30,"Nevada, Missouri",SONIC Drive In
-2143,"Nixa, Missouri",McDonald's
-2143,"Nixa, Missouri",Arby's
-748,"Oak Grove, Missouri",McDonald's
-748,"Oak Grove, Missouri",Sonic Drive-In
-168,"Osage Beach, Missouri",Arby's
-168,"Osage Beach, Missouri",Steak 'n Shake
-168,"Osage Beach, Missouri",Bob Evans
-168,"Osage Beach, Missouri",Bandanas Bar-B-Q
17,"Owensville, Missouri",McDonald's
-134,"Pacific, Missouri",Taco Bell
-134,"Pacific, Missouri",Hardee's
-164,"Park Hills, Missouri",Hardee's
-164,"Park Hills, Missouri",Taco Bell
44,"Perryville, Missouri",Taco Bell
-21,"Pevely, Missouri",Dominos Pizza
-21,"Pevely, Missouri",Domino's Pizza
-32,"Pineville, Missouri",McDonald's
-55,"Platte City, Missouri",Sonic Drive-In
-55,"Platte City, Missouri",Dairy Queen Grill Chill
98,"Poplar Bluff, Missouri",Hardee's
98,"Poplar Bluff, Missouri",Taco Bell
98,"Poplar Bluff, Missouri",AW All-American Food
98,"Poplar Bluff, Missouri",Taco Bell
-1383,"Republic, Missouri",Subway
59,"Richmond, Missouri",KFC
-486,"Rolla, Missouri",Dairy Queen Grill Chill
-486,"Rolla, Missouri",Subway
-486,"Rolla, Missouri",Jimmy John's
-486,"Rolla, Missouri",Taco Bell
-486,"Rolla, Missouri",Imo's Pizza
-486,"Rolla, Missouri",Long John Silver's
-351,"Sedalia, Missouri",Subway
-351,"Sedalia, Missouri",Taco Bell
-351,"Sedalia, Missouri",Panera Bread
-59,"Seneca, Missouri",Dairy Queen Grill Chill - Temporarily Closed
207,"Sikeston, Missouri",Sonic Drive-In
207,"Sikeston, Missouri",Domino's Pizza
207,"Sikeston, Missouri",AW All-American Food
-351,"Smithville, Missouri",Sonic Drive-In
-1018,"Springfield, Missouri",Hong Kong Inn
